Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
244011,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,B-737-300,1,1,None,28/09/2006 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,300,0,Yes
244012,Airplane,SAN ANTONIO INTL,> 1000 ft,B-727-200,1,1,None,17/05/2007 0:00,No damage,ASTAR AIR CARGO,Texas,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"3,000",0,No
244013,Airplane,WASHINGTON DULLES INTL ARPT,> 1000 ft,A-320,1,1,None,29/10/2006 0:00,No damage,JETBLUE AIRWAYS,DC,Approach,None,FALSE,FALSE,"# STRUCK NOT REPTD, ASSUME 1.",Medium,No Cloud,Unknown bird - medium,Y,0,"3,000",0,No
244018,Airplane,LINCOLN MUNICIPAL,< 1000 ft,CL-RJ100/200,2 to 10,5,None,18/07/2006 0:00,No damage,PINNACLE,Nebraska,Landing Roll,None,FALSE,FALSE,"NOTAM WARNING. NO DMG. # STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",Small,No Cloud,European starling,Y,0,0,0,No
244023,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-300,2 to 10,2,None,12/02/2007 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN FAA 1747. FOUND 3 CARCASSES.,Small,Some Cloud,Horned lark,Y,0,50,0,Yes
244024,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,A-320,1,1,None,22/02/2007 0:00,No damage,JETBLUE AIRWAYS,Florida,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,200,0,No
244028,Airplane,PORTLAND INTL (OR),< 1000 ft,LEARJET-31,1,1,Other,15/12/2006 0:00,Caused damage,BUSINESS,Oregon,Approach,Rain,TRUE,FALSE,DELAYED FOLLOWED FLT.,Medium,Overcast,Glaucous-winged gull,Y,0,100,0,No
244029,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,EMB-190,2 to 10,7,None,1/05/2007 0:00,No damage,JETBLUE AIRWAYS,Texas,Approach,None,FALSE,FALSE,MULTIPLE STRIKES ON SHORT FINAL. BOTH LEADING EDGE WINGS AND #2 ENG COWL. SOME REMAINS VISIBLE. 4 STRIKES THAT WE CAN COUNT.,Small,No Cloud,Unknown bird - small,N,0,50,0,No
244032,Airplane,LANAI ARPT,< 1000 ft,DHC8 DASH 8,2 to 10,2,None,5/05/2007 0:00,No damage,ISLAND AIR,Hawaii,Take-off run,None,FALSE,FALSE,"# STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN. (WS ESTIMATED COST AS $1000 FOR INTERNAL USE BASED ON STD FORMULA.)",Large,Some Cloud,Unknown bird - large,N,0,0,0,No
244037,Airplane,LOGAN INTL,< 1000 ft,GULFAERO IV,2 to 10,9,None,17/11/2006 0:00,No damage,BUSINESS,Massachusetts,Climb,None,FALSE,FALSE,HIT 4 SNOW BUNTINGS AT ROTATION. FOUND REMAINS ON 15L/33R INTXN ON 22R. REPTD BY BEN PARISH,Small,Some Cloud,Snow bunting,Y,0,20,0,No
244045,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-700,1,1,None,29/09/2006 0:00,No damage,SOUTHWEST AIRLINES,Pennsylvania,Approach,None,TRUE,FALSE,ATIS WARNING. ID BY USDA/WS,Small,Some Cloud,Brown-headed cowbird,Y,0,10,0,Yes
244047,Airplane,TED STEVENS ANCHORAGE INTL,< 1000 ft,MD-11,1,1,None,20/07/2007 0:00,No damage,UPS AIRLINES,Alaska,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 1992. NO DMG. EVENT 12201",Small,Some Cloud,Barn swallow,N,0,100,0,No
244049,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-400,1,1,None,21/11/2006 0:00,No damage,US AIRWAYS*,Pennsylvania,Approach,None,TRUE,FALSE,ID PROVIDED BY USDA/WS,Small,No Cloud,European starling,Y,0,20,0,Yes
244052,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-757-200,1,1,None,15/06/2007 0:00,No damage,UPS AIRLINES,Kentucky,Take-off run,None,FALSE,FALSE,SAW 4 BIRDS.  EVENT 11861. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,0,0,Yes
244056,Airplane,NORFOLK INTL,< 1000 ft,CL-RJ900,1,1,None,23/10/2006 0:00,No damage,MESA AIRLINES,Virginia,Approach,None,FALSE,FALSE,HIT CAPT'S SIDE FRONT WINDSHLD. MX FOUND NO DMG.,Large,Some Cloud,Unknown bird - large,N,0,300,0,No
244059,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,CITATIONJET,1,1,None,20/09/2006 0:00,No damage,CITATIONAIR,Alabama,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,100,0,No
244061,Airplane,ATLANTA INTL,< 1000 ft,B-757-200,1,1,None,23/07/2007 0:00,No damage,DELTA AIR LINES,Georgia,Climb,None,FALSE,FALSE,TRACE OF REMAINS. NO DMG.,Medium,Overcast,Unknown bird - medium,N,0,10,0,Yes
244063,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-300,1,1,None,8/05/2007 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,50,0,Yes
244067,Airplane,MCGHEE TYSON ARPT,< 1000 ft,EMB-145,1,1,None,19/05/2006 0:00,No damage,AMERICAN EAGLE AIRLINES,Tennessee,Approach,None,FALSE,FALSE,BIRDSTRIKE MOMENTS BEFORE T/D DURING FLARE. HIT F/O SIDE WINDSHLD. 15 MINUTES OUT OF SERVICE,Medium,Some Cloud,Unknown bird - medium,N,0,10,0,No
244074,Airplane,ALBANY INTL,< 1000 ft,B-737-300,2 to 10,4,None,14/07/2007 0:00,No damage,UNITED AIRLINES,New York,Landing Roll,None,TRUE,FALSE,PILOTS REPTD BIRDSTRIKE TO TWR. 3 CARCASSES FOUND.,Small,No Cloud,Barn swallow,Y,0,0,0,Yes
244077,Airplane,SARASOTA-BRADENTON,< 1000 ft,B-717-200,2 to 10,6,None,15/06/2006 0:00,No damage,AIRTRAN AIRWAYS,Florida,Take-off run,None,FALSE,FALSE,PILOT REPTD FLYING THRU SOME BIRDS. IT WAS UNKN TO THEM IF THEY HAD A STRIKE. 2 HERRING GULLS WERE FOUND NEAR RWY 32 AT A5.,Medium,Some Cloud,Herring gull,Y,0,0,0,No
244079,Airplane,INDIANAPOLIS INTL,< 1000 ft,C-560,1,1,Other,21/08/2006 0:00,Caused damage,NETJETS AVIATION,Indiana,Landing Roll,None,TRUE,FALSE,"A/C HIT HAWK LANDING RWY 23 FIRST 1000 FT. DMG TO L WING BOOT, 1/2 IN HOLE. A/C GROUNDED UNTIL INSPN. A/C WAS FERRIED OUT FOR REPAIRS",Medium,No Cloud,Red-tailed hawk,Y,"11,357",0,0,No
244086,Airplane,MYRTLE BEACH INTL,< 1000 ft,CL-RJ900,1,1,None,26/10/2006 0:00,No damage,MESA AIRLINES,South Carolina,Approach,None,FALSE,FALSE,UNKN IF DMG. BIRD HIT RT WINDSHLD.,Medium,No Cloud,Unknown bird - medium,N,0,500,0,No
244087,Airplane,AIRBORNE AIRPARK,< 1000 ft,DC-9-30,1,1,None,21/08/2006 0:00,No damage,ABX AIR,Ohio,Approach,None,FALSE,FALSE,BIRDSTRIKE ON SHORT FINAL ABOVE F/O'S WINDSHLD. INSPN.,Small,No Cloud,Unknown bird - small,N,0,600,0,No
244089,Airplane,DES MOINES INTL,< 1000 ft,CL-RJ100/200,2 to 10,9,None,17/08/2006 0:00,No damage,PINNACLE,Iowa,Approach,None,FALSE,FALSE,,Small,Overcast,Killdeer,N,0,10,0,No
244090,Airplane,PORTLAND INTL (OR),> 1000 ft,B-737-700,2 to 10,8,None,28/04/2007 0:00,No damage,SOUTHWEST AIRLINES,Oregon,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"1,500",0,Yes
244091,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-727-200,1,1,None,27/09/2006 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,NO DMG.  EVENT 9581,Medium,No Cloud,Unknown bird - medium,N,0,"1,000",0,No
244095,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-737-700,1,1,None,3/11/2006 0:00,No damage,SOUTHWEST AIRLINES,Florida,Climb,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,Y,0,10,0,Yes
244098,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,A-318,1,1,None,21/03/2007 0:00,No damage,FRONTIER AIRLINES,Texas,Take-off run,None,FALSE,FALSE,ATIS WARNING.,Small,Overcast,Unknown bird - small,Y,0,0,0,No
244100,Airplane,PIEDMONT TRIAD INTL,< 1000 ft,CL-RJ100/200,1,1,None,14/04/2007 0:00,No damage,AIR WISCONSIN AIRLINES,North Carolina,Take-off run,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,0,0,No
244101,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,EMB-145,2 to 10,10,None,2/08/2007 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Kentucky,Take-off run,Fog,FALSE,FALSE,"TIME REPTD AS BOTH 1030, DAWN AND 0615Z DAWN.",Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
244102,Airplane,LINCOLN MUNICIPAL,< 1000 ft,C-150,1,1,None,10/05/2007 0:00,No damage,BUSINESS,Nebraska,Landing Roll,None,FALSE,FALSE,NOTAM WARNING.,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
244103,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,BE-400 BJET,1,1,None,20/09/2006 0:00,No damage,BUSINESS,Alabama,Climb,None,FALSE,FALSE,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,No Cloud,Unknown bird - small,N,0,400,0,No
244107,Airplane,ERNEST A LOVE FIELD,< 1000 ft,C-172,1,1,Precautionary Landing,21/03/2006 0:00,Caused damage,BUSINESS,Arizona,Climb,None,FALSE,FALSE,POSSIBLE GRACKLE. SMALL DENT IN WING.,Small,Some Cloud,Unknown bird - small,N,0,300,0,No
244108,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,EMB-145,1,1,None,18/09/2006 0:00,No damage,TRANS STATES AIRLINES,Missouri,Approach,None,FALSE,FALSE,ARPT NOT REPTD. POSTMARK WAS ST LOUIS MO. RWY MATCHES STL.,Small,Some Cloud,Unknown bird - small,Y,0,500,0,No
244109,Airplane,GULFPORT BILOXI REGIONAL,< 1000 ft,B-737-500,11 to 100,47,None,16/09/2006 0:00,No damage,CONTINENTAL AIRLINES,Mississippi,Landing Roll,None,FALSE,FALSE,"ATIS WARNING. THE BIRDS ON RWY ON FLARE OUT THEY TOOK OFF RT TO LEFT. THEY HAD TO CONTACT COMPANY T COME OUT AND INSPECT FOR ENG DMG. (DATA ENTRY NOTE: BOTH APCH AND LDG ROLL WERE CHECKED, COULD NOT READ ALTITUDE, MAY HAVE BEEN 005)",Small,No Cloud,Unknown bird - small,Y,0,0,0,Yes
244112,Airplane,SAVANNAH INTL,< 1000 ft,B-757-200,2 to 10,10,None,23/10/2006 0:00,No damage,DELTA AIR LINES,Georgia,Take-off run,None,FALSE,FALSE,HIT 4-5 BIRDS 1500' ON T/O ROLL. ARPT VEHICLES DID NOT FIND REMAINS. PILOT TO CALL UPON LDG AT ATL. (DATA ENTRY NOTE: SPEED MAY BE TOO LOW),Medium,No Cloud,Unknown bird - medium,N,0,0,0,Yes
244113,Airplane,HONOLULU INTL ARPT,> 1000 ft,BE-90  KING,1,1,None,24/12/2006 0:00,No damage,PRIVATELY OWNED,Hawaii,Approach,None,FALSE,FALSE,"PILOT HEARD THUMP. REMAINS FOUND ON FUSELAGE, BEHIND L PROP AND ALONG LE OF WING. NO DMG. N# ON FORM IS NOT CORRECT.",Small,No Cloud,Unknown bird - small,N,0,"1,200",0,No
244121,Airplane,AIRBORNE AIRPARK,< 1000 ft,DC-9-40,1,1,None,2/06/2006 0:00,No damage,ABX AIR,Ohio,Approach,None,FALSE,FALSE,BIRDSTRIKE TO L SIDE OF NOSE. INSPN.,Small,No Cloud,Unknown bird - small,Y,0,400,0,No
244124,Airplane,LOUISVILLE INTL ARPT,> 1000 ft,DC-8-70,1,1,None,11/03/2007 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,CREW REPTD A BIRDSTSRIKE ON APCH TO 17L. 4000 FT MSL. HIT WINDSHLD.  DEBRIS NEAR F/O'S REAR SIDE WINDOW. NO DMG. UPS EVENT 10998,Large,No Cloud,Unknown bird - large,N,0,"4,000",0,No
244127,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-737-700,1,1,None,9/09/2006 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Approach,None,FALSE,FALSE,"HIT BIRD ON FINAL. NO DMG NOTED BY BWI MX. (# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN)",Medium,Some Cloud,Unknown bird - medium,Y,0,"1,000",0,Yes
244129,Airplane,COLORADO SPRINGS MUNICIPAL,> 1000 ft,CL-RJ700,1,1,None,29/09/2006 0:00,No damage,SKYWEST AIRLINES,Colorado,Descent,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,"4,000",0,No
244136,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-300,1,1,None,21/03/2007 0:00,No damage,SOUTHWEST AIRLINES,Texas,Take-off run,None,FALSE,FALSE,SML BIRD HIT R1 WINDOW. CONTD T/O. ALL PARAMETERS NORMAL.,Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
244138,Airplane,LOUISVILLE INTL ARPT,> 1000 ft,B-767-300,1,1,None,7/10/2006 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,SIDE WINDSCREEN DIRTIED. ALT REPTD AS 7500 MSL.  EVENT 9675 & 06-342 F0941,Medium,No Cloud,Unknown bird - medium,N,0,"7,500",0,Yes
244142,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-300,1,1,None,11/08/2006 0:00,No damage,SOUTHWEST AIRLINES,California,Landing Roll,None,FALSE,FALSE,NO DMG,Small,No Cloud,Unknown bird - small,Y,0,0,0,Yes
244148,Airplane,SOUTH BEND REGIONAL,< 1000 ft,C-310,1,1,Aborted Take-off,26/07/2006 0:00,No damage,BUSINESS,Indiana,Take-off run,None,FALSE,FALSE,ALT REPTD AS 800 FT BUT PHASE AS T/O RUN. (FIELD ELEV IS 799.) 2ND REPT SHOWED HEIGHT AT 100 FT AGL AND PHASE AS CLIMB AND EFFECT AS PREC LGD. PILOT SAID BIRD WAS CROW SIZED. PILOT ADZ ATC OF STRIKE. ARPT OPS DID NOT FIND REMAINS.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
244153,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-500,1,1,None,29/12/2006 0:00,No damage,SOUTHWEST AIRLINES,Texas,Take-off run,Rain,FALSE,FALSE,POSSIBLE GULL. NO DMG. MX INSPN. STRIKE WAS REPTD IMMEDIATELY TO DAL TWR FOR POSSIBLE FOD.,Medium,Overcast,Unknown bird - medium,N,114,0,0,Yes
244154,Airplane,LOUISVILLE INTL ARPT,> 1000 ft,A-300,1,1,None,7/05/2007 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,FALSE,FALSE,CREW REPTD BIRDSTRIKE TO RADOME. MX INSPN. NO DMG. EVENT 11489,Medium,No Cloud,Unknown bird - medium,N,0,"1,800",0,No
244158,Airplane,NASHVILLE INTL,< 1000 ft,B-737-700,1,1,None,20/05/2007 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Climb,None,FALSE,FALSE,BIRD APPARENTLY HIT OUTSIDE EDGE OF #2 NACELL. NO DMG FOUND AFTER LDG.,Small,No Cloud,Unknown bird - small,Y,0,50,0,Yes
244160,Airplane,SALT LAKE CITY INTL,> 1000 ft,B-737-300,2 to 10,6,Precautionary Landing,28/11/2006 0:00,No damage,SOUTHWEST AIRLINES,Utah,Climb,None,FALSE,FALSE,,Large,No Cloud,Unknown bird - large,N,0,"2,000",0,Yes
244161,Airplane,INDIANAPOLIS INTL,< 1000 ft,B-737-700,2 to 10,6,None,15/06/2007 0:00,No damage,SOUTHWEST AIRLINES,Indiana,Approach,None,TRUE,FALSE,NO PERCEIVABLE DMG. ONLY EVIDENCE OF SML BIRD CONTACT ON FAN BLADES.,Small,No Cloud,Unknown bird - small,N,0,700,0,Yes
244162,Airplane,MIAMI INTL,< 1000 ft,B-737-800,2 to 10,6,None,13/08/2006 0:00,No damage,AMERICAN AIRLINES,Florida,Landing Roll,None,FALSE,FALSE,ATIS WARNING.  TIME REPTD AS 605 (AM OR PM NOT CHECKED),Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,Yes
244167,Airplane,PHILADELPHIA INTL,< 1000 ft,CL-RJ100/200,2 to 10,9,None,4/07/2006 0:00,No damage,AIR WISCONSIN AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,"PILOT REPTD  SPARROWS, WS BIOL THINKS THEY WERE MORE LIKELY STARLINGS.",Small,No Cloud,Unknown bird - small,Y,0,30,0,No
244170,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,A-320,2 to 10,4,None,16/03/2007 0:00,No damage,JETBLUE AIRWAYS,DC,Landing Roll,"Fog, Rain, Snow",TRUE,FALSE,"ATIS WARNING. AT T/D WE ENCOUNTERED A FLOCK OF GULLS ABOUT 2000 FT DOWN RWY. MOST OF FLOCK WAS ABLE TO GET AIRBORNE, BUT WE DID HIT AT LEAST 2 BIRDS. 1 WAS OVER THE AFT CAPT'S WINDOW ON FUSELAGE AND THE OTHER WAS RT WING. TWR WAS NOTIFIED OF INCIDENT AS W",Medium,Overcast,Ring-billed gull,Y,0,0,0,No
244172,Airplane,SAN DIEGO INTL,> 1000 ft,MD-82,1,1,None,2/03/2007 0:00,No damage,AMERICAN AIRLINES,California,Descent,None,FALSE,FALSE,"DURING DESCENT, FLEW THRU A SML FLOCK OF MED SIZED BIRDS (ABOUT 10-12). 1 HIT THE UPPER L FUSELAGE FWD OF FWD ENTRY DOOR. NO DMG.",Medium,No Cloud,Unknown bird - medium,N,0,"6,000",0,No
244175,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,B-737-500,1,1,None,1/08/2006 0:00,No damage,SOUTHWEST AIRLINES,Michigan,Landing Roll,None,TRUE,FALSE,STARLING RECOVERED AT A-8 INTXN.,Small,No Cloud,European starling,Y,0,0,0,Yes
244184,Airplane,SAN ANTONIO INTL,> 1000 ft,A-300,1,1,None,13/11/2006 0:00,No damage,UPS AIRLINES,Texas,Climb,None,FALSE,FALSE,EVENT 9977. INSPN FOUND NO DMG. ALT REPTD AS 3000 FT MSL AND 5000 FEET (NO DESIGNATION).,Small,No Cloud,Unknown bird - small,N,0,"3,000",0,No
244190,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,EMB-135,1,1,None,6/05/2006 0:00,No damage,AMERICAN EAGLE AIRLINES,Illinois,Landing Roll,None,FALSE,FALSE,HIT TOP OF F/O'S WINDSHLD. INFORMED TWR. INSPN FOUND NO DMG  & NO BIRD RESIDUE. A/C WAS INSPCTD & RETD TO SVC.,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
244196,Airplane,MINNEAPOLIS-ST PAUL INTL,< 1000 ft,A-320,1,1,None,13/08/2006 0:00,No damage,NORTHWEST AIRLINES,Minnesota,Take-off run,Rain,TRUE,FALSE,ATIS WARNING. SML FLOCK OF BIRDS FLEW ACROSS RWY AHEAD OF A/C. STRAGGLER CHASING THE FLOCK SEEMED TO TURN INTO THE A/C AND HIT FRONT SOMEWHERE. POSTFLT FOUND NO DMG. TRIED TO HAVE ATC CALL MSP TO CLEAR REMAINS FROM RWY BUT CONTROLLER WAS TRYING TO GIVE US,Small,Overcast,Barn swallow,N,0,0,0,No
244197,Airplane,DALLAS/FORT WORTH INTL ARPT,> 1000 ft,B-747-1/200,1,1,None,11/10/2006 0:00,No damage,UPS AIRLINES,Texas,Approach,None,FALSE,FALSE,NO DMG VISIBLE. EVENT 9709,Medium,Some Cloud,Unknown bird - medium,N,0,"1,200",0,No
244204,Airplane,ONTARIO INTL ARPT,> 1000 ft,B-737-300,1,1,None,20/05/2007 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,BIRDSTRIKE INSPN AT LAS. PILOT NOT AWARE OF SWA'S PROTOCOL FOR COLLECTION OF REMAINS FROM A/C.,Small,No Cloud,Unknown bird - small,N,0,"6,500",0,Yes
244205,Airplane,ORLANDO SANFORD INTL AIRPORT,> 1000 ft,C-172,1,1,Precautionary Landing,27/01/2007 0:00,Caused damage,BUSINESS,Florida,Climb,None,FALSE,FALSE,"AFTER EXITING CLASS C AIRSPACE DURING A TRAINING FLIGHT AS PILOT INITIATED A CLIMB, A TURKEY BUZZARD IMPACTED RT WING CAUSING DMG. DMG CAUSED THE A/C TO TURN TO RT AND SEVERELY LIMITED HIS ABILITY TO CONTROL A/C. BEGAN IN A DESCENDING RT SPIRAL. PILOT REC",Large,No Cloud,Turkey vulture,N,0,"1,300",0,No
244206,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-300,1,1,None,26/07/2007 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Take-off run,None,FALSE,FALSE,LARGE SPOT ON PILOT'S 1L WINDOW. NO OTHER APPARENT DMG.,Medium,No Cloud,Unknown bird - medium,N,0,0,0,Yes
244207,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,B-737-300,1,1,None,26/07/2007 0:00,No damage,US AIRWAYS*,Florida,Take-off run,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,0,0,Yes
244212,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-727-200,1,1,None,1/11/2006 0:00,No damage,UPS AIRLINES,Kentucky,Climb,None,FALSE,FALSE,EVENT 9879. FCIR 06-371 F9226. CREW REPTD BIRDSTRIKE OVER F/O'S WINDOW. ALL INDICATIONS SEEMED NORMAL. DECIDED TO CONT FLT. INSPN AND CLEANED.,Small,No Cloud,Unknown bird - small,N,0,200,0,No
244214,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,1,1,None,26/02/2007 0:00,No damage,SKYWEST AIRLINES,Utah,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 1748. BIRD HIT ABOVE RT SIDE OF COCKPIT WINDSHLD. A/C TAXIED TO GATE, MX DID NOT FIND DMG AT THIS TIME.",Medium,Some Cloud,Lesser scaup,Y,0,500,0,No
244215,Airplane,TRI-STATE MILTON FERGUSON,< 1000 ft,HAWKER 800,2 to 10,4,Precautionary Landing,30/08/2006 0:00,Caused damage,BUSINESS,West Virginia,Take-off run,None,TRUE,TRUE,"STRIKE OCCURRED AT VR. A STORM HAD PASSED ABOUT 1-2 HRS EARLIER. RWY WAS WET. NOTAM WARNING. PILOT INFORMED TOWER THEY HAD STRUCK SOME BIRDS DURING T/O. TWR NOTIFIED OPS. FOUND 3 DOVES, 2 ON CENTERLINE AND 1 IN GRASS. ID BY SMITHSONIAN, FAA 1566. REMAINS",Small,Overcast,Mourning dove,Y,"61,608",0,0,No
244220,Airplane,ADAMS FIELD ARPT,< 1000 ft,EMB-145,1,1,None,17/08/2006 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Arkansas,Climb,None,FALSE,FALSE,REMOVED BIRD FROM RWY,Small,Some Cloud,Meadowlarks,N,0,25,0,No
244224,Airplane,SAVANNAH INTL,< 1000 ft,CL-RJ100/200,2 to 10,8,None,25/10/2006 0:00,No damage,AIR WISCONSIN AIRLINES,Georgia,Landing Roll,None,FALSE,FALSE,WARNING FOR BIRDS IN ARPT FACILITY GUIDE,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
244225,Airplane,SAN ANTONIO INTL,> 1000 ft,B-737-700,1,1,None,19/04/2007 0:00,No damage,SOUTHWEST AIRLINES,Texas,Descent,None,FALSE,FALSE,MARCS INTXN.,Small,No Cloud,Unknown bird - small,N,0,"6,000",0,Yes
244226,Airplane,METRO OAKLAND INTL,< 1000 ft,A-320,1,1,None,3/06/2007 0:00,No damage,JETBLUE AIRWAYS,California,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 1881. ON ROTATION WE SAW A SIZEABLE BIRD LFY UNDER THE NOSE. ON ARRIVAL IN BOS OUR TECH OPS CREW FOUND AN OWL HAD GONE UP IN THE L WHEEL. THE BIRD WAS FAIRLY WELL INTACT AND NOT FROZEN.",Small,No Cloud,Barn owl,N,0,25,0,No
244228,Airplane,SACRAMENTO INTL,< 1000 ft,A-320,1,1,None,13/04/2007 0:00,No damage,JETBLUE AIRWAYS,California,Climb,None,FALSE,FALSE,SAW A COUPLE OF BIRDS PAS RT WING DURING DEPTR. ENG PERF. NORMAL. LOGBOOK WRITEUP MADE. INSPN AT LGB FOUND STRIKE ON RT WING.,Small,No Cloud,Unknown bird - small,N,0,300,0,No
244230,Airplane,INDIANAPOLIS METROPOLITAN ARPT,> 1000 ft,C-182 SKYLAN,1,1,None,8/04/2001 0:00,No damage,BUSINESS,Indiana,Descent,None,FALSE,FALSE,"OVER ZIONSVILLE, HEARD A LOUD BANG. THOUGHT IT WAS AN ENG PROBLEM. SAW SPLOTCH ON WINDSCREEN. NO DMG.",Medium,No Cloud,Unknown bird - medium,N,0,"3,500",0,No
244231,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-767-300,2 to 10,4,None,1/03/2007 0:00,No damage,UNITED AIRLINES,Hawaii,Take-off run,None,FALSE,FALSE,ATIS WARNING. (DATA ENTRY NOTEp FIRST REPT DID NOT HAVE AN INCIDENT DATE. CONTACTED WS FOR DATE.),Small,Some Cloud,Unknown bird - small,Y,0,0,0,Yes
244233,Airplane,ADAMS FIELD ARPT,< 1000 ft,A-300,1,1,None,9/03/2007 0:00,No damage,UPS AIRLINES,Arkansas,Climb,None,FALSE,FALSE,EVENT 10983.NO DMG.,Small,No Cloud,Unknown bird - small,N,0,200,0,No
244234,Airplane,DAYTONA BEACH INTL,< 1000 ft,B-737-800,1,1,Precautionary Landing,21/03/2006 0:00,No damage,DELTA AIR LINES,Florida,Climb,None,TRUE,FALSE,JUST PRIOR TO VR A FLOCK OF 4-8 BIRDS WERE SEEN ON RWY. AT ROTATION IT APPEARED WE WOULD PASS OVER THE FLOCK. SHORTLY AFTER POSITIVE RATE AN IMPACT WAS FELT WITH A COMPRESSOR STALL AND  YAW TO THE RIGHT. WE STAYED IN THE PATTERN AND MADE A NORMAL LDG. ALL,Large,No Cloud,Turkey vulture,N,0,20,0,Yes
