Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
309860,Airplane,EAGLE COUNTY REGIONAL,< 1000 ft,B-757-200,1,1,None,1/01/2011 0:00,No damage,AMERICAN AIRLINES,Colorado,Climb,None,FALSE,FALSE,BIRD REPTD AS BLACKBIRD.,Small,Some Cloud,Unknown bird - small,N,0,50,0,Yes
309862,Airplane,SALT LAKE CITY INTL,< 1000 ft,GULFSTRM 200,2 to 10,5,None,1/01/2011 0:00,No damage,BUSINESS,Utah,Approach,None,FALSE,FALSE,FLARE TO LAND RWY 17 IN VMC A FLOCK OF SMALL BIRDS TOOK OFF IN FRONT OF US AND WE IMPACTED APPROX 4 BIRDS. THEY HIT BELOW THE RT FRONT WINDSHIELD ON RT WING ON RT WINGLET AND ON INSIDE LIP OF LT ENG. ARPT OPS BELIEVES BIRDS WERE LIKELY HORNED LARKS.,Small,No Cloud,Horned lark,N,0,10,0,No
309863,Airplane,DENVER INTL AIRPORT,< 1000 ft,BE-1900,1,1,None,1/01/2011 0:00,No damage,GREAT LAKES AIRLINES,Colorado,Approach,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,0,5,0,No
309864,Airplane,HAYS REGIONAL,< 1000 ft,BE-1900,1,1,None,1/01/2011 0:00,No damage,GREAT LAKES AIRLINES,Kansas,Climb,None,FALSE,FALSE,HEARD STRIKE ABOVE CAPT WINDSHIELD. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,5,0,No
309865,Airplane,HAYS REGIONAL,< 1000 ft,BE-19,1,1,None,1/01/2011 0:00,No damage,GREAT LAKES AIRLINES,Kansas,Climb,None,FALSE,FALSE,BIRDS SEEN ON DEPARTURE END OF RWY. STRUCK WING ONLY. NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,200,0,No
309869,Airplane,KANSAS CITY INTL,> 1000 ft,A-319,1,1,None,6/01/2011 0:00,No damage,US AIRWAYS,Missouri,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. BIRD STRUCK FUSELAGE JUST ABOVE COPILOTS WINDSHIELD. NO APPARENT DMG OTHER THAN A BLOOD SPLATTER. FINAL APRCH.DISCOVERED STRIKE OVER ONE HR AFTER EVENT. REMAINS RECVRD FROM A/C MX AND SUBMITTED TO SI FOR ID.,Medium,Some Cloud,Mallard,N,0,"1,200",0,No
309872,Airplane,WILLIAM B HEILIG FIELD,< 1000 ft,EMB-120,1,1,None,18/01/2011 0:00,No damage,GREAT LAKES AIRLINES,Nebraska,Climb,None,FALSE,FALSE,BIRDSTRIKE TO CAPT WINDSHIELD. NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,50,0,No
309874,Airplane,PHILADELPHIA INTL,< 1000 ft,DHC8 DASH 8,2 to 10,10,None,18/01/2011 0:00,No damage,PIEDMONT AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,LOCATION REPTD AS 2 MILES FROM END OF RWY.,Medium,Overcast,Unknown bird - medium,Y,0,800,0,No
309876,Airplane,ATLANTA INTL,< 1000 ft,CL-RJ100/200,1,1,None,19/01/2011 0:00,No damage,ATLANTIC SOUTHEAST,Georgia,Landing Roll,None,TRUE,FALSE,PILOT REPTD TO ATC NO DMG TO A/C. BIRD RECVD INTACT.,Medium,Some Cloud,Red-tailed hawk,Y,0,0,0,No
309877,Airplane,SACRAMENTO INTL,< 1000 ft,CL-RJ100/200,1,1,None,19/01/2011 0:00,No damage,SKYWEST AIRLINES,California,Take-off run,Fog,TRUE,FALSE,"A/C STRUCK BIRD ON T/O RUN, CONT TO DEST. PILOT SUSPECTED NO DMG. NO FURTHER REPT PROVIDED. ARPT OPS RECVRD SINGLE BIRD DURING RWY SWEEP AS REQUESTED BY TOWER. ARPT BIOL ID'D RECVRD BIRD.",Small,Overcast,Horned lark,Y,0,0,0,No
309878,Airplane,SACRAMENTO INTL,< 1000 ft,A-319,1,1,None,19/01/2011 0:00,No damage,US AIRWAYS,California,Climb,Fog,FALSE,FALSE,SINGLE BIRD STRUCK THE LOWER LT FRONT OF A/C.,Small,Overcast,Unknown bird - small,Y,0,80,0,No
309879,,,,SIKORSKY S-92,,1,,,No damage,,Louisiana,,None,TRUE,FALSE,A/C ON APRCH TO LAND AT NIGHT. ALL EXTERNAL LIGHTS WERE ON INCLUDING BOTH LANDING LIGHTS. BIRD NOT SEEN UNTIL AT THE NOSE OF A/C. NO DMG TO A/C. OVER THE NUMBERS 18.,,No Cloud,Unknown bird - medium,,0,,0,
309882,Airplane,NW ARKANSAS REGIONAL,< 1000 ft,MD-88,1,1,None,20/01/2011 0:00,No damage,ALLEGIANT AIR,Arkansas,Landing Roll,None,FALSE,FALSE,"AFTER LANDING KXNA, RWY 34, DECELERATING THRU APPROX 80 KTS, A SINGLE SMALL BIRD FLEW INTO OUR PATH AND STRUCK A/C RADOME BELOW F/O WINDOW. POSTFLT INSPN BY MX DISCOVERED NO DMG TO A/C.",Small,Some Cloud,Unknown bird - small,N,0,0,0,No
309883,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,MD-88,1,1,None,20/01/2011 0:00,No damage,DELTA AIR LINES,Texas,Landing Roll,None,TRUE,FALSE,NO DMG. NO INJURIES. A/C PROCEEDED TO GATE W/O INCIDENT AND DEPARTED ON TIME AFTER INSPN COMPLETED.,Small,Some Cloud,Mourning dove,N,0,0,0,No
309889,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-700,2 to 10,2,None,8/01/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Landing Roll,None,TRUE,TRUE,ID BY SMITHSONIAN. NO DMG TO A/C.,Small,Overcast,Western meadowlark,Y,0,0,0,Yes
309890,Airplane,TUCSON INTL,< 1000 ft,MD-82,1,1,None,9/01/2011 0:00,No damage,AMERICAN AIRLINES,Arizona,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,200,0,No
309895,Airplane,SACRAMENTO INTL,> 1000 ft,CL-RJ100/200,2 to 10,5,None,9/01/2011 0:00,No damage,SKYWEST AIRLINES,California,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. NO DMG TO A/C. LOCATION RETPD AS APPROX 6 MILES S KSMF AND 3-MILE FINAL. REPORTS DIFFER ON # STRUCK. AIRPORT SHOWS 1, FAA SHOWS SEVERAL.",Small,No Cloud,Long-billed dowitcher,Y,0,"1,800",0,No
309898,Airplane,SPOKANE INTERNATIONAL,< 1000 ft,DHC8 DASH 8,2 to 10,4,None,10/01/2011 0:00,No damage,HORIZON AIR,Washington,Landing Roll,None,TRUE,TRUE,ID BY SMITHSONIAN. STRIKE SMEAR ABOVE COCKPIT WINDSHIELD. ONE FULLY INTACT BIRD AND ONE DISMEMBERED BIRD FOUND ON RWY AND BIRD PIECES FOUND IN #1 ENG. NO APPARENT DMG FOUND BY MX INSPN.,Small,No Cloud,Horned lark,N,0,0,0,No
309899,Airplane,INDIANAPOLIS INTL,< 1000 ft,EMB-170,1,1,None,10/01/2011 0:00,No damage,REPUBLIC AIRLINES,Indiana,Take-off run,None,TRUE,FALSE,PILOT REPTD STRIKING BIRD RWY 5R AT MIDPT. FOUND 1 MOURNING DOVE MIDPT OF RWY. NO DMG REPTD.,Small,Overcast,Mourning dove,N,0,0,0,No
309902,Airplane,DENVER INTL AIRPORT,< 1000 ft,A-320,2 to 10,8,None,10/01/2011 0:00,No damage,US AIRWAYS,Colorado,Landing Roll,None,FALSE,FALSE,ATIS WARNING.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
309903,Airplane,DENVER INTL AIRPORT,< 1000 ft,A-320,1,1,None,10/01/2011 0:00,No damage,US AIRWAYS,Colorado,Landing Roll,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
309904,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,A-319,1,1,None,10/01/2011 0:00,Caused damage,US AIRWAYS,Florida,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. AWE 1931 REPTD STRIKING A LARGE BIRD ON FINAL. BIRD INGESTED INTO A/C #1 ENG. OPS INSPECTED RWY, NO REMAINS FOUND. DID REMOVE SMALL SAMPLE OF REMAINS FROM ENG, SENT TO SI FOR ID. LOCATION REPTD AS 1/2 MILE TO EAST.",Large,Some Cloud,Turkey vulture,Y,0,500,0,No
309905,Airplane,MEMPHIS INTL,< 1000 ft,CL-RJ100/200,2 to 10,7,Precautionary Landing,11/01/2011 0:00,Caused damage,ATLANTIC SOUTHEAST,Tennessee,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN. THREE POTENTIAL BIRDS STRUCK, ONE BEING INGESTED. REMAINS OF TWO MALE PINTAILS RECVRD BY ARPT OPS. SNARGE COLLECTED FROM ENG FOR VERIFICATION OR SPECIES. FOUR FAN BLADES REPLACED. SUBSTANTIAL OUT OF SERV TIME DUE TO PARTS NOT IMMEDIATEL",Medium,Some Cloud,Northern pintail,Y,0,"1,000",0,No
309907,Airplane,NAPLES MUNICIPAL,< 1000 ft,DA-2000,1,1,None,11/01/2011 0:00,Caused damage,BUSINESS,Florida,Approach,None,FALSE,FALSE,"RT WING L/W SLAT WAS EXTENDED AND THE BIRD DAMAGED THE SLAT AND THE L/W OF WING. PILOT REPTD A FLUTTERING SOUND AND SMALL VIBRATION IN CONTROL YOKE. A/C DID NOT LOSE ANY CONTROL EFFECTIVENESS. DATA ENTRY NOTE: # STRUCK NO REPTD, ASSUME 1, SAME AS # SEEN.",Large,Overcast,Unknown bird - large,N,"250,000",650,0,No
309911,Airplane,LEHIGH VALLEY INTL,< 1000 ft,CL-RJ100/200,2 to 10,7,None,12/01/2011 0:00,No damage,AIR WISCONSIN AIRLINES,Pennsylvania,Landing Roll,None,TRUE,FALSE,BLOOD SPLATTER ON WINDSHIELD AND BOTTOM OF RT WING. A/C HAD LANDED RWY 31 AND STRUCK BIRDS NEAR INTXN OF B3. REMAINS RETRIEVED AND WERE STILL IN SOLID CONDITION.,Small,Overcast,Horned lark,Y,0,0,0,No
309916,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737-700,1,1,None,20/01/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG FOUND UPON INSPN. BIRDSTRIKE OCCURRED ONE MILE FINAL OVER WATER.,Small,No Cloud,Unknown bird - small,Y,0,300,0,Yes
309917,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-700,2 to 10,6,None,20/01/2011 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Climb,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,Y,0,50,0,Yes
309918,Airplane,NASHVILLE INTL,< 1000 ft,B-737-700,1,1,None,20/01/2011 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Climb,None,FALSE,FALSE,GULL SIZE BIRD HIT RT SIDE OF FUSELAGE JUST AFT AND BELOW F/O SIDE WINDOW.,Large,Some Cloud,Unknown bird - large,Y,0,600,0,Yes
309921,Airplane,MORRISTOWN MUNICIPAL ARPT,> 1000 ft,DA-900,1,1,Precautionary Landing,20/01/2011 0:00,Caused damage,BUSINESS,New Jersey,Climb,None,FALSE,FALSE,"TOOK OFF RWY 23, STRUCK BIRD 1/2 -1 MILE FROM ARPT AT 2000 FT, CIRCLED AND LANDED. DMG TO LT HORIZONTAL STABILIZER.",Medium,Overcast,Unknown bird - medium,Y,0,"2,000",0,No
309922,Airplane,ASHEVILLE REGIONAL ARPT,< 1000 ft,LEARJET UNKN,1,1,None,20/01/2011 0:00,No damage,PRIVATELY OWNED,North Carolina,Climb,None,FALSE,FALSE,"PIC REPTD BIRDSTRIKE TO ATC UPON ROLLOUT. A/C DEPARTED AREA. NO FURTHER INFO OBTAINED. AREA CKS BY PUBLIC SFTY STAFF. NOTHING FOUND. OPERATOR/CARRIER NOTED AS ""PRIVATE"".",Small,Some Cloud,Unknown bird - small,N,0,50,0,No
309923,Airplane,WICHITA MID-CONTINENT ARPT,> 1000 ft,MD-83,2 to 10,10,None,21/01/2011 0:00,No damage,AMERICAN AIRLINES,Kansas,Climb,None,TRUE,FALSE,PROCEEDED UNEVENTFULLY TO KDFW. LOCATION REPTD AS 10NM SOUTH.,Small,No Cloud,Unknown bird - small,N,0,"3,000",0,No
309925,Airplane,DENVER INTL AIRPORT,< 1000 ft,A-319,1,1,None,21/01/2011 0:00,No damage,FRONTIER AIRLINES,Colorado,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Medium,No Cloud,Red-tailed hawk,N,0,75,0,No
309927,Airplane,NASHVILLE INTL,< 1000 ft,MD-82,1,1,None,22/01/2011 0:00,No damage,AMERICAN AIRLINES,Tennessee,Approach,None,FALSE,FALSE,"REPTD AS MEADOWLARKS, ASSUME EASTERN FROM LOCATION.",Small,No Cloud,Eastern meadowlark,N,0,500,0,No
309929,Airplane,GUNNISON COUNTY,< 1000 ft,B-737-700,1,1,None,22/01/2011 0:00,No damage,CONTINENTAL AIRLINES,Colorado,Approach,Snow,TRUE,FALSE,APPEARS TO HAVE STRUCK MAIN GEAR. BLOOD SPOTS FOUND ON FUSELAGE. STRIKE WITNESSED BY L PARTCH AT GUNNISON COUNTY SHOP. BOTH WINGS AND FEATHERS RECVRD BY ARPT OPS. A/C REG REPTD AS 25706.,Medium,Overcast,Mallard,N,0,300,0,Yes
309930,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,A-320,1,1,None,22/01/2011 0:00,No damage,DELTA AIR LINES,DC,Landing Roll,None,TRUE,FALSE,"PILOT REPTD STRIKE TO TOWER. ARPT OPS FOUND A SHORT- EARED OWL ON RWY 1C AT 10100 FT REMAINING, 30 FT E OF C/L. ARPT REPTD RWY AS 1R. NO DMG.",Small,Some Cloud,Short-eared owl,Y,0,0,0,No
309931,Airplane,SACRAMENTO INTL,> 1000 ft,EMB-120,2 to 10,4,Precautionary Landing,22/01/2011 0:00,No damage,SKYWEST AIRLINES,California,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN. NO DMG TO A/C. A/C DEPARTED AGAIN SHORTLY AFTER INSPN. TWO SAMPLES RECVD, NOSE AND LT WING, BOTH PINTAIL. LOCATION REPTD AS 4 MILES NW KSMF.",Medium,No Cloud,Northern pintail,Y,0,"1,400",0,No
309934,Airplane,DEKALB-PEACHTREE ARPT,< 1000 ft,GULFAERO III,1,1,None,23/01/2011 0:00,No damage,BUSINESS,Georgia,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,200,0,No
309938,Airplane,MINETA SAN JOSE INTL,< 1000 ft,DHC8 DASH 8,1,1,Precautionary Landing,25/01/2011 0:00,No damage,HORIZON AIR,California,Climb,None,TRUE,FALSE,FLT CREW REPTD HAWK WENT THRU ONE OF THE PROP BLADES AT APPROX 200 FT WHILE THEY CLIMBED OUT. ARPT OPS REMVD A DEAD HAWK FROM 30R AT TWY ECHO. SCHED SJC-MMH-LAX. DIVERTED TO LAX FOR MX CK.,Medium,No Cloud,Red-tailed hawk,Y,0,200,0,No
309939,Airplane,NASHVILLE INTL,< 1000 ft,MD-83,1,1,None,26/01/2011 0:00,No damage,AMERICAN AIRLINES,Tennessee,Climb,None,FALSE,FALSE,BLOOD SPLOTCH 8 IN IN DIAM WITH GREY FEATHERS FOUND ON LOWER PART OF RADOME.,Small,Overcast,Unknown bird - small,Y,0,400,0,No
309944,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,EMB-145,1,1,None,26/01/2011 0:00,No damage,TRANS STATES AIRLINES,Missouri,Landing Roll,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,No
309948,Airplane,CHICAGO MIDWAY INTL ARPT,> 1000 ft,B-737-300,1,1,None,27/01/2011 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Approach,"Fog, Snow",FALSE,FALSE,NO DMG. NO INJURIES. NO IMPACT ON FLT.,Medium,Overcast,Unknown bird - medium,N,0,"1,500",0,Yes
309952,Airplane,MINISTRO PISTARINI,< 1000 ft,B-777-200,1,1,None,28/01/2011 0:00,No damage,AMERICAN AIRLINES,N/A,Climb,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,200,0,No
309953,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,None,28/01/2011 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
309956,Airplane,DENVER INTL AIRPORT,< 1000 ft,A-318,1,1,Engine Shut Down,14/02/2011 0:00,No damage,FRONTIER AIRLINES,Colorado,Climb,None,TRUE,TRUE,ID BY SMITHSONIAN. STRIKE OFF NORTH END OF RWY. OVER TEMPED ENG SHUT DOWN. WE WERE JUST ROLLING WINGS LEVEL OUT OF A TURN AT ABOUT 800' AGL WHEN WE SPOTTED GEESE RIGHT IN FRONT OF US. WE TRIED TO CLIMB QUICKER BUT HIT AND INGESTED 1. SHUT DOWN #1 ENG AND,Medium,No Cloud,Mallard,Y,0,800,0,No
309959,Airplane,HILO INTL ARPT,< 1000 ft,SHORTS 360,2 to 10,2,None,16/02/2011 0:00,No damage,TRANS AIR,Hawaii,Take-off run,None,TRUE,FALSE,"A FLOCK OF SML BIRDS WAS SEEN ON T/O ROLL PASSING OVER LEFT WING, THEN REPTD TO ATC. AFTER T/O. ATC INFORMED CREW THAT DEAD BIRDS WERE FOUND ON RWY. INSPN FOUND BLOOD ON LEFT WING, PROP & FUSELAGE. 2 ZEBRA DOVES WERE RECOVERED BY ARPT SECURITY AND LATER G",Small,Some Cloud,Zebra dove,Y,0,0,0,No
