Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
264192,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,B-737-900,1,1,None,27/08/2009 0:00,Caused damage,CONTINENTAL AIRLINES,Texas,Landing Roll,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3566. WHOLE FEATHER. PITOT PROBE DMGD. STATIS PRESSURE CK REQ FOR AIRSPEED INDICATOR.",Small,No Cloud,Barn swallow,0,0,0,Yes
270173,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,EMB-145,1,1,None,27/08/2009 0:00,No damage,CHAUTAUQUA AIRLINES,DC,Approach,None,FALSE,FALSE,"ATIS WARNING. DURING THE FLARE, PILOTS SAW A GOOSE GO PAST A/C. FOUND REMAINS ON VERTICAL STABILIZER. CLEANED REMAINS. (ASSUME CANADA GOOSE FROM DATE AND LOCATION)",Large,Some Cloud,Canada goose,0,25,0,No
267698,Airplane,KANSAS CITY INTL,< 1000 ft,MD-88,1,1,None,28/08/2009 0:00,No damage,DELTA AIR LINES,Missouri,Approach,None,FALSE,FALSE,BIRD STRUCK ABOVE 11 DOOR. NO DMG. A STREAK BUT NO REMAINS. TIME OUT OF SERVICE = 12 MTS.,Small,No Cloud,Unknown bird - small,0,700,0,No
267700,Airplane,JUAN SANTAMARIA INTL,< 1000 ft,EMB-190,1,1,None,28/08/2009 0:00,No damage,JETBLUE AIRWAYS,N/A,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,0,400,0,No
266483,Airplane,LONG ISLAND MAC ARTHUR,< 1000 ft,C-172,1,1,None,28/08/2009 0:00,No damage,PRIVATELY OWNED,New York,Take-off run,None,FALSE,FALSE,ATIS WARNING.,Small,Some Cloud,Unknown bird - small,0,0,0,No
265219,Airplane,DES MOINES INTL,< 1000 ft,EMB-170,1,1,None,28/08/2009 0:00,No damage,SHUTTLE AMERICA,Iowa,Landing Roll,None,FALSE,FALSE,,Small,No Cloud,Killdeer,0,0,0,No
265288,Airplane,ONTARIO INTL ARPT,< 1000 ft,B-737-300,1,1,None,28/08/2009 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,REMAINS NOT COLLECTED FOR ID. EMAILED CAPT ON IMPORTANCE OF COLLECTING REMAINS FOR ID. NO DMGS REPORTED TO NOSE. PILOT RESPONDED WITH FOLLOWING: A PIGEON-LIKE BIRD WITH WHITE MOTTLED FEATHERS WAS STRUCK WHILE ON LOW FINAL APRCH SPEED SHORT OF PERIMETER FE,Small,No Cloud,Unknown bird - small,0,250,0,Yes
264383,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-500,1,1,None,28/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Texas,Take-off run,None,FALSE,FALSE,"SAW BIRDS AT THE LAST SECOND, HEARD A THUMP ON THE UPPER FUSELAGE ABOVE CAPT'S SIDE WINDSCREEN. NO DMG. NO REMAINS.",Small,Some Cloud,Unknown bird - small,0,0,0,Yes
266395,Airplane,ATLANTA INTL,< 1000 ft,B-767-300,1,1,None,28/08/2009 0:00,No damage,DELTA AIR LINES,Georgia,Landing Roll,None,FALSE,FALSE,BIRD MOST LIKELY TOO SMALL TO CONFIRM IF THERE WAS DMG OR NOT FROM BIRDSTRIKE.,Small,Some Cloud,Unknown bird - small,0,0,0,Yes
264384,Airplane,MCCARREN INTL,> 1000 ft,B-737-700,1,1,None,28/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Nevada,Descent,None,FALSE,FALSE,NO DMG. AVOIDANCE WAS IMPOSSIBLE.  LOCATION GIVEN AS LAS 065R AT 41 DME,Small,No Cloud,Unknown bird - small,0,"13,500",0,Yes
267402,Airplane,CHICAGO MIDWAY INTL ARPT,> 1000 ft,B-737-700,1,1,None,28/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Climb,None,FALSE,FALSE,NO DMG NOTED. SAW BLOOD STAINS ON RADOME. WROTE UP INCIDENT IN LOGBOOK AND NOTIFIED DISPATCH. 15 NM WEST OF MDW.,Small,No Cloud,Unknown bird - small,0,"3,000",0,Yes
266215,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-737-800,1,1,None,28/08/2009 0:00,No damage,DELTA AIR LINES,Florida,Take-off run,None,TRUE,FALSE,PILOT WILL CALL WHEN ARRIVING IN LAX. BIRD FOUND ON RWY. PILOT SAID NO DMG.,Small,Some Cloud,Common grackle,0,0,0,Yes
266609,Airplane,LOGAN INTL,< 1000 ft,EMB-170,1,1,None,28/08/2009 0:00,No damage,AIR CANADA,Massachusetts,Landing Roll,None,TRUE,FALSE,PILOT REPTD STRIKING A BIRD ONLANDING 4R. OPS COMPLETED AN INAPN OF RWY AND FOUND A WHIMBREL CARCASS ON RWY. NO DMG TO A/C.,Small,Some Cloud,Whimbrel,0,0,0,No
266482,Airplane,FRANCIS S GABRESKI ARPT,< 1000 ft,DA-900,1,1,Other,28/08/2009 0:00,Caused damage,BUSINESS,New York,Climb,"Fog, Rain",FALSE,FALSE,TAKEOFF IMMEDIATELY AFTER ROTATION AND LIFT OFF RWY 6. WE SAW A FLOCK OF APPROX 20-30 CANADA GEESE FLY UP FROM L SIDE OF RWY 6 SHORTLY AFTER REACHING V1. BIRDS THEN FLEW DIRECTLY ACROSS RWY FROM L-R. WE COULD NOT ABORT T/O AND TRIED TO ROTATE QUICKLY ENOU,Large,Overcast,Canada goose,"15,812",5,0,No
260892,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,B-737-700,1,1,None,29/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Approach,None,FALSE,FALSE,BIRDSTRIKE ON APRCH TO LAND 30L. BIRD STRUCK LOWER RADOME. NO DMG FOUND ON INSPN.,Medium,Some Cloud,Unknown bird - medium,0,500,0,Yes
260893,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,B-737-300,1,1,None,29/08/2009 0:00,No damage,SOUTHWEST AIRLINES,New York,Approach,None,FALSE,FALSE,NO DMG. SOME FEATHERS FOUND ON INTAKE #1 ENG.,Small,No Cloud,Unknown bird - small,0,10,0,Yes
264083,Airplane,MIAMI INTL,< 1000 ft,B-737-800,1,1,None,29/08/2009 0:00,No damage,AMERICAN AIRLINES,Florida,Climb,None,FALSE,FALSE,BIRD ACTIVITY MAY HAVE BEEN INCLUDED IN ATIS BUT I DO NOT RECALL. WE WOULD HAVE STRUCK THE BIRDS REGARDLESS.,Small,Some Cloud,Unknown bird - small,0,10,0,Yes
264084,Airplane,MYRTLE BEACH INTL,< 1000 ft,MD-83,1,1,None,29/08/2009 0:00,No damage,FALCON AIR EXPRESS,South Carolina,Landing Roll,None,TRUE,FALSE,"NOSE GEAR. CAPT REPTD ""FOX"" SEEN MAY HAVE BEEN HIT. CREW AND MX CHECKED A/C AND FOUND NO DMG. DEAD COYOTE FOUND AT 3000 OF 18 C/L. COYOTE CUT IN HALF 99% FOUND. PILOT REPTD INCIDENT TO TOWER AND THEY CALLED OPS, THEY CALLED ARFF. ADULT MALE COYOTE.",Large,Some Cloud,Coyote,0,0,0,No
266294,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,MD-82,1,1,None,29/08/2009 0:00,No damage,AMERICAN AIRLINES,Kentucky,Approach,None,FALSE,FALSE,"NOTAM. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",Medium,No Cloud,Unknown bird - medium,0,350,0,No
268219,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,MD-82,1,1,None,30/08/2009 0:00,No damage,AMERICAN AIRLINES,Illinois,Approach,None,FALSE,FALSE,"JUST HEARD POSSIBLE BIRDSTRIKE. COULD NOT FIND ANY VISIBLE DMG. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",Medium,No Cloud,Unknown bird - medium,0,200,0,No
265285,Airplane,RENO TAHOE INTL,< 1000 ft,B-737-700,1,1,None,30/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Nevada,Approach,None,FALSE,FALSE,DID NOT SEE BIRD. ONLY EHAR IT HIT AND NOTED REMAINS AFTER LANDING. SHORT FINAL.,Medium,No Cloud,Unknown bird - medium,0,800,0,Yes
264166,Airplane,EPPLEY AIRFIELD,< 1000 ft,CL-RJ100/200,1,1,None,30/08/2009 0:00,No damage,MESABA AIRLINES,Nebraska,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Meadowlarks,0,0,0,No
265171,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-700,1,1,None,30/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,POSSIBLE STARLING. FLEW THROUGH A FLOCK OF ABOUT 25 BIRDS CONFIRMED ONE STRUCK. 1/3 MILE FINAL.,Small,No Cloud,Unknown bird - small,0,300,0,Yes
263129,Airplane,RONALD REAGAN WASHINGTON NATL,< 1000 ft,EMB-170,1,1,None,30/08/2009 0:00,No damage,REPUBLIC AIRLINES,DC,Approach,None,FALSE,FALSE,PILOT REPTD TO TWR THAT THEY HIT AN UNKN BIRD OVER THE WILSON BRIDGE ON APCH TO RWY 19. MX CREW DID NOT FIND ANY REMAINS. ALT REPTD AS 29.92 FT WHICH WAS THE ALTIITER READING AS REPTD TO OPS. THAT DOES NOT REFLECT THE ACTUAL ALTITUDE. A/C WAS PROBABLY ABO,Medium,Some Cloud,Unknown bird - medium,0,"1,000",0,No
263019,Airplane,KEY WEST INTL ARPT,< 1000 ft,BE-1900,1,1,None,30/08/2009 0:00,No damage,GULFSTREAM INTL AIRLINES,Florida,Approach,None,FALSE,FALSE,PILOT MENTIONED BIRDSTRIKE ON LANDING ROLLOUT. ATIS WARNING. BIRD HIT CO/P SIDE OF A/C JUST ABOVE WINDSHLD,Small,Some Cloud,Unknown bird - small,0,100,0,No
268217,Airplane,SEATTLE-TACOMA INTL,< 1000 ft,B-737-800,1,1,None,30/08/2009 0:00,No damage,ALASKA AIRLINES,Washington,Climb,None,FALSE,FALSE,"PILOT NOTIFIED ATC AFTER DEPARTURE, SO MINIMAL INFO PROVIDED. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1. HEIGHT REPTD AS 100-200 FT. TOOK AVG.",Small,Some Cloud,Unknown bird - small,0,150,0,Yes
265372,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-800,1,1,None,30/08/2009 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,50,0,Yes
265722,Airplane,SAN ANTONIO INTL,> 1000 ft,B-737-500,1,1,None,30/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,"NO DMG. NO REMAINS SLIGHT BLOOD TRAIL ON RADOME. 10 MILE NE OF SAT. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",Medium,No Cloud,Unknown bird - medium,0,"6,000",0,Yes
265172,Airplane,MINETA SAN JOSE INTL,> 1000 ft,B-737-700,1,1,None,30/08/2009 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,"1/2 MILE FROM DEPARTURE END OF RWY. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Medium,No Cloud,Unknown bird - medium,0,"2,000",0,Yes
265723,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,B-737-700,1,1,None,30/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,"4,000",0,Yes
266296,Airplane,SOUTHWEST FLORIDA INTL ARPT,> 1000 ft,B-717-200,1,1,None,30/08/2009 0:00,No damage,AIRTRAN AIRWAYS,Florida,Approach,None,FALSE,FALSE,BASE LEG TO FINAL APRCH RWY 24. APPROX 15 MILES FROM RSW. VULTURE STRUCK WINDSHIELD ON F/O SIDE.  NO DMG.,Large,Some Cloud,Turkey vulture,0,"4,000",0,No
268159,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,EMB-145,1,1,None,30/08/2009 0:00,No damage,CHAUTAUQUA AIRLINES,New York,Landing Roll,None,TRUE,FALSE,NONE,Small,Overcast,European starling,0,0,0,No
265530,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,CL-RJ100/200,1,1,None,30/08/2009 0:00,No damage,AIR WISCONSIN AIRLINES,New York,Take-off run,None,TRUE,FALSE,NO DMG.,Small,Overcast,European starling,0,0,0,No
265284,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,CL-RJ100/200,1,1,None,30/08/2009 0:00,No damage,PINNACLE,Michigan,Landing Roll,None,TRUE,FALSE,ONE CLIFF SWALLOW REMVD RWY 3R BTWN TWY W-3 & F. NO DMG REPTD TO A/C.,Small,Some Cloud,Cliff swallow,0,0,0,No
268222,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,EMB-145,1,1,None,30/08/2009 0:00,No damage,CHAUTAUQUA AIRLINES,New York,Landing Roll,Rain,TRUE,FALSE,,Small,Some Cloud,Finches,0,0,0,No
264269,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,None,30/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Louisiana,Take-off run,None,TRUE,FALSE,BIRDSTRIKE TO WINDSCREEN. NO DMG. NO INJURIES. AWOS INDICATED BIRDS IN VICINITY. WX RADAR WAS IN USE. BIRDS FLEW FROM RWY WHEN WE WERE ABOUT 50 FT FROM WHERE THEY WERE SITTING. T/O ROLL AFTER V1.,Small,Some Cloud,Killdeer,0,0,0,Yes
265531,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737-700,1,1,None,30/08/2009 0:00,Caused damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,DENT IN CAPT'S SIDE HORIZ STABILIZER.,Medium,Some Cloud,Unknown bird - medium,0,800,0,Yes
264407,Airplane,SEATTLE-TACOMA INTL,> 1000 ft,B-757-200,1,1,None,30/08/2009 0:00,Caused damage,UNITED AIRLINES,Washington,Approach,None,FALSE,FALSE,WINDSHIELD CRACKED ON IMPACT FROM BIRDSTRIKE,Medium,Some Cloud,Unknown bird - medium,0,"10,000",0,Yes
267182,Airplane,COLUMBUS METRO,< 1000 ft,SAAB-340,1,1,None,31/08/2009 0:00,No damage,MESABA AIRLINES,Georgia,Climb,None,FALSE,FALSE,FORM 5200-7 SHOWED: DMG UNKN. STRIKE HAD NO EFFECT ON FLT. DAILY REPORT SHOWED: FLT 5728 REPORTED A BIRDSTRIKE ON T/O RUN ON RWY 6. NO DMG REPTD. CONTD TO ATL.,Small,Some Cloud,Unknown bird - small,0,100,0,No
265286,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-700,1,1,None,31/08/2009 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,0,0,0,Yes
265135,Airplane,JACKSONVILLE INTL,< 1000 ft,EMB-145,1,1,None,31/08/2009 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Florida,Approach,None,FALSE,FALSE,,Large,No Cloud,Turkey vulture,0,100,0,No
265055,Airplane,GREATER PITTSBURGH,< 1000 ft,EMB-145,1,1,None,31/08/2009 0:00,No damage,CHAUTAUQUA AIRLINES,Pennsylvania,Landing Roll,None,FALSE,FALSE,FLT3001 REPTD BIRDSTRIKE ON ARRIVAL TO RWY 32. PILOT INSPCTD A/C AT RAMP.,Medium,Some Cloud,Peregrine falcon,0,0,0,No
266017,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-777-200,1,1,None,31/08/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,None,FALSE,FALSE,AAL997 REPTD A BIRDSTRIKE WHEN DEPARTING RY 18L. NO DMG. FLT CONTD. PILOT ENTERED EVENT INTO LOGBOOK FOR MX INSPN. PILOT INSPECTED A/C AFTER LDG AND FOUND INDICATIONS OF STRIKE BUT NO APPARENT DMG TO RADOME.,Small,No Cloud,Unknown bird - small,0,0,0,No
267183,Airplane,TETERBORO AIRPORT,< 1000 ft,C-560,1,1,None,31/08/2009 0:00,No damage,BUSINESS,New Jersey,Take-off run,None,FALSE,FALSE,NO CARCASS FOUND.,Small,No Cloud,Unknown bird - small,0,0,0,No
265369,Airplane,PHILADELPHIA INTL,< 1000 ft,CL-RJ100/200,1,1,None,31/08/2009 0:00,No damage,AIR WISCONSIN AIRLINES,Pennsylvania,Landing Roll,None,FALSE,FALSE,NO DMG INJURIES OR EFFECT ON FLT.,Small,No Cloud,Barn swallow,0,0,0,No
267504,Airplane,DES MOINES INTL,< 1000 ft,EMB-145,1,1,None,31/08/2009 0:00,No damage,CHAUTAUQUA AIRLINES,Iowa,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,0,550,0,No
268278,Airplane,PHOENIX SKY HARBOR,> 1000 ft,B-737-700,1,1,None,31/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Arizona,Climb,None,FALSE,FALSE,BIRD STRUCK L FRONT WINDSCREEN. CLIMBING OUT OF 4500 FT.,Small,No Cloud,Unknown bird - small,0,"4,500",0,Yes
268277,Airplane,HOUSTON-HOBBY,> 1000 ft,B-737-700,1,1,None,31/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,0,"6,000",0,Yes
265137,Airplane,WESTCHESTER COUNTY ARPT,> 1000 ft,EMB-190,1,1,Other,31/08/2009 0:00,No damage,JETBLUE AIRWAYS,New York,Approach,None,FALSE,FALSE,ON THE SOUND VISUAL 34 INTO HPN GOING SOUTHBOUND NEAR CALFF INTXN CROSSING SHORE FROM CONN. OVER LI SOUND. DELAYED OUTBOUND FLT APPROX 30 MTS DUE TO BIRDSTRIKE INSPN AS PER COMPANY PROCEDURES. OUTBOUND FLT OPERATED NORMALLY. BASE LEG TO FINAL APRCH.,Small,Some Cloud,Unknown bird - small,0,"2,000",0,No
268276,Airplane,DENVER INTL AIRPORT,> 1000 ft,CL-RJ700,1,1,Precautionary Landing,31/08/2009 0:00,No damage,SKYWEST AIRLINES,Colorado,Climb,None,FALSE,FALSE,"11000 FT, A FEW MILES NORTH OF KDEN. RETURNED TO FIELD AS A RESULT OF SUSPECTED POSSIBLE DMG. NO DMG FOUND. TIME OUT OF SERVICE = 3/4 HR.",Large,Overcast,Unknown bird - large,0,"6,000",0,No
268280,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,B-737-300,1,1,None,31/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,"NO DMG. DISTANCE FROM ARPT REPTD AS 6.5 NM N OF DAL. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN.",Small,No Cloud,Unknown bird - small,0,"3,000",0,Yes
265371,Airplane,MIAMI INTL,< 1000 ft,ATR-72,1,1,None,31/08/2009 0:00,No damage,AMERICAN EAGLE AIRLINES,Florida,Take-off run,None,TRUE,FALSE,TOWER ADVISED RAMP CONTROL UNIT THAT AMER EAGLE CAPT NOTIFIED THEM OF POSSIBLE BIRDSTRIKE ON T/O RUN. DURING RWY INSPN ONE SMALL CHUCK WILLS WIDOW COLLECTED. NO FLT INTERRUPTION AND PILOT CONT TO FINAL DEST.,Small,No Cloud,Chuck-will's-widow,0,0,0,No
265287,Airplane,MIAMI INTL,< 1000 ft,MD-88,1,1,None,31/08/2009 0:00,No damage,DELTA AIR LINES,Florida,Landing Roll,None,TRUE,FALSE,CAPT NOTIFIED TOWER OF BIRDSTRIKE RWY 9 WHILE LANDING ROLL. ONE BARN SWALLOW COLLECTED FROM RWY. INSPN OF A/C SHOWED BIRD STRUCK WINDSHIELD OF COPILOT. NO DMG TO WINDHIELD AND NO ADVERSE EFFECT ON FLT INBOUND OR OUTBOUND.,Small,No Cloud,Barn swallow,0,0,0,No
266437,Airplane,NEW ORLEANS INTL,< 1000 ft,DC-9-30,1,1,None,31/08/2009 0:00,No damage,NORTHWEST AIRLINES,Louisiana,Approach,None,TRUE,FALSE,O2 PERFORMED RWY SWEEP. DID NOT FIND REMAINS. CAPT STATED IT WAS A SMALL BIRD AND STRUCK JUST UNDER L SIDE WINDOW. NO DMG FOUND. 8000 REM RWY 10.,Small,Some Cloud,Unknown bird - small,0,10,0,No
267184,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-300,1,1,None,31/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3640. WHOLE FEATHER. LOTS OF BIRDS ON RWY SURFACE. PILOT RETPD POSSIBLE BIRDSTRIKE ON DEPTR. REMOVED PART OF BIRD FROM RWY.",Small,Overcast,Killdeer,0,10,0,Yes
267185,Airplane,EPPLEY AIRFIELD,< 1000 ft,B-737-700,1,1,None,31/08/2009 0:00,No damage,SOUTHWEST AIRLINES,Nebraska,Landing Roll,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3590. WHOLE FEATHER. ATIS WARNING. WE WERE IN THE FLARE WHEN WE SAW 4-5 SML BIRDS. ONE HIT TH FUSELAGE IMMED BELOW THE CAPT'S SIDE OF THE A/C. THEN ITS REMAINS STRUCK THE LEFT INBD FLAP. INSPN BY CONTRACT MX. NO DMG. CLEANED OFF REM",Small,Some Cloud,Bank swallow,0,0,0,Yes
264678,Airplane,ERNEST A LOVE FIELD,< 1000 ft,C-172,1,1,None,1/09/2009 0:00,No damage,BUSINESS,Arizona,Climb,None,FALSE,FALSE,WING STRUT HALFWAY BTWN FUSELAGE AND WING. CROSSWIND FOR 21L.,Small,No Cloud,Unknown bird - small,0,900,0,No
264333,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-737-300,1,1,None,1/09/2009 0:00,No damage,SOUTHWEST AIRLINES,Utah,Approach,None,FALSE,FALSE,"SIDE WINDOW. DATA ENTRY NOTE: # STRUCK NOT REPT, ASSUME 1, SAME AS # SEEN. DIST FROM ARPT REPTD AS 0.5 MILE.",Small,No Cloud,Unknown bird - small,0,150,0,Yes
267007,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,B-737-700,1,1,None,1/09/2009 0:00,No damage,SOUTHWEST AIRLINES,Ohio,Approach,None,FALSE,FALSE,200 FROM THRESHOLD.,Small,No Cloud,Unknown bird - small,0,50,0,Yes
266271,Airplane,NEW ORLEANS INTL,< 1000 ft,EMB-170,1,1,None,1/09/2009 0:00,No damage,SHUTTLE AMERICA,Louisiana,Approach,None,FALSE,FALSE,02 RECVD A CALL FROM MSY TOWER RELATING ABOVE FLT ENCOUNTERED A BIRDSTRIKE ON THEIR APRCH TO RWY 10. LITTLE INFO KNOWN ABOUT STRIKE. IT WAS REPTD APPROX 45 MTS AFTER CREW DEPARTED ARPT. NO DMG REPTD BY PILOTS. 02 INSPNECTED RWY 10 AND FOUND NO REMAINS. AP,Small,Some Cloud,Unknown bird - small,0,200,0,No
268375,Airplane,ALBUQUERQUE INTL,> 1000 ft,B-737-300,1,1,None,1/09/2009 0:00,No damage,SOUTHWEST AIRLINES,New Mexico,Approach,None,FALSE,FALSE,"ON APRCH TO ABQ, RWY 8 VIS WE HEARD A THUMP. ON POSTFLT FOUND SMALL BIRD HIT. FIVE NM.",Small,No Cloud,Unknown bird - small,0,"3,000",0,Yes
268574,Airplane,PHILADELPHIA INTL,> 1000 ft,A-320,1,1,None,1/09/2009 0:00,No damage,UNITED AIRLINES,Pennsylvania,Descent,None,FALSE,FALSE,"A/C ON VECTORS TO DOWNWIND LEG RWY 27R AT 6000. ""BIRD ACTIVITY IN VCNY OF ARPT ON ATIS"". PHL030015-ROXBORO, PA.",Medium,Some Cloud,Unknown bird - medium,0,"6,000",0,No
265350,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,A-319,1,1,None,1/09/2009 0:00,No damage,SPIRIT AIRLINES,Florida,Landing Roll,None,TRUE,FALSE,PILOT REPTD THAT A/C NOSE CONE WAS HIT AND RT ENG. NO DMG. BIRD FOUND ON RWY.,Small,Some Cloud,Chimney swift,0,0,0,No
264461,Airplane,LOS ANGELES INTL,< 1000 ft,CL-RJ700,1,1,None,1/09/2009 0:00,No damage,SKYWEST AIRLINES,California,Approach,None,TRUE,FALSE,BIRDSTRIKE ON SHORT FINAL. HIT 2 BIRDS.  ARFLD OPS RECVD CALL FROM TWR. AND REMAINS WERE COLLECTED & SAVED FOR ID BY WS BIOL.,Medium,No Cloud,American crow,0,300,0,No
267121,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,None,1/09/2009 0:00,No damage,SOUTHWEST AIRLINES,Louisiana,Approach,None,TRUE,FALSE,APPROX FOUR BIRDS POPPED UP WHILE ON SHORT FINAL (200) TO RWY 10 AT MSY. ONE BIRD HIT RADOME. STRIKE EVID ON RADOME W/O DMG. DIST = 0.5 NM FINAL RWY 10. 9500 REM RWY 10.,Small,Some Cloud,Unknown bird - small,0,200,0,Yes
264460,Airplane,MANCHESTER AIRPORT,< 1000 ft,EMB-170,1,1,Precautionary Landing,1/09/2009 0:00,Caused damage,REPUBLIC AIRLINES,New Hampshire,Take-off run,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3580. DNA. RETD TO ARPT DUE TO A BIRDSTRIKE ON DEPTR. PILOT STATES HE DID NOT SEE ANY BIRDS ON DEPTR. HE INDICATIONS DURING FLT THAT CONCERNED HIM OF UNKN ORIGIN. DID NOT KNOW UNTIL HE LANDED & INSPECTED A/C THAT WAS WAS A BIRDSTRIK",Small,No Cloud,Mourning dove,0,0,0,No
266270,Airplane,ALPENA COUNTY REG,< 1000 ft,SAAB-340,1,1,None,1/09/2009 0:00,Caused damage,MESABA AIRLINES,Michigan,Approach,None,FALSE,FALSE,A/C TIME OUT OF SERV REPTD AS 1.5 HRS.  ALT REPTD AS 22 FT 11 IN.,Medium,No Cloud,Unknown bird - medium,0,22,0,No
263869,Airplane,SAVANNAH INTL,< 1000 ft,EMB-170,1,1,None,2/09/2009 0:00,No damage,REPUBLIC AIRLINES,Georgia,Landing Roll,None,FALSE,FALSE,,Medium,Overcast,Unknown bird - medium,0,0,0,No
267669,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,None,2/09/2009 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,ABOVE WINDSHIELD ON F/O SIDE.,Medium,No Cloud,Unknown bird - medium,0,0,0,No
267227,Airplane,PORTLAND-TROUTDALE ARPT,< 1000 ft,C-172,1,1,Precautionary Landing,2/09/2009 0:00,No damage,BUSINESS,Oregon,Climb,None,FALSE,FALSE,COULD NOT ID TYPE OF BIRD. ON PRECUATIONARY LANDING NO REMAINS LOCATED. BARN SWALLOW NOTED FLYING IN VICINITY OF BIRDSTRIKE LOCATION ALONG THE RWY.,Small,No Cloud,Unknown bird - small,0,5,0,No
266422,Airplane,POMPANO BEACH AIRPARK,< 1000 ft,C-172,1,1,None,2/09/2009 0:00,No damage,BUSINESS,Florida,Approach,None,FALSE,FALSE,STRUCK WING. NO DMG. 146 RADIAL IPMP 3.0 NM.,Small,Some Cloud,Unknown bird - small,0,800,0,No
